Date,Startup Name,Industry,Sub-vertical,Location,Investors,Investment Type,Amount in USD,Website URL
2015-09-22,Furdo,,Online Interior Designing platform,Bangalore,Bhavdeep Reddy,Seed Funding,400000.0,http://www.furdo.com/
2015-09-22,LogiNext,,End-to-end Logistics platform,Mumbai,Paytm,Private Equity,10000000.0,http://www.loginextsolutions.com/
2015-09-22,Korra,,Private Label Apparel sales,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,300000.0,http://korra.in/
2015-09-21,DishCo,,Food discovery & table booking app,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed Funding,,
2015-09-21,Portea Medical,,Home Medical Care Services,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,37500000.0,http://www.portea.com/
2015-09-21,Neotrade Analytics,,Real-Time stock data platform,Bangalore,Rainmatter,Seed Funding,235000.0,
2015-09-21,ConnectAbank,,Financial Products lead generation platform,Mumbai,Prakhar Bumb,Seed Funding,,http://connectabank.com/
2015-09-21,LafaLafa,,coupons and cashback aggregator app,Mumbai,500 Startups,Seed Funding,125000.0,
2015-09-19,DailyNinja,,Hyperlocal Delivery Platform,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed Funding,,http://www.dailyninja.in/
2015-09-18,LabStreet,,Diagnostic Labs aggregator platform,Gurgaon,Multiple investors,Seed Funding,150000.0,
2015-09-18,CureJoy,,Online Health & Wellness platform,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,1150000.0,http://www.curejoy.com/
2015-09-18,Briston Technomach,,Internet of Things platform,New Delhi,,Seed Funding,150000.0,
2015-09-18,Plabro,,Real Estate Broker Platform App,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed Funding,350000.0,
2015-09-17,YepMe,,Private label Fashion eTailer,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,75000000.0,http://www.yepme.com/
2015-09-17,Paintcollar,,Designer Merchandize Marketplace,Mumbai,Applyifi,Seed Funding,,http://paintcollar.com/
2015-09-17,Bueno,,Online Food ordering & delivery,Gurgaon,High Networth Individuals (No details),Seed Funding,600000.0,http://bueno.kitchen/
2015-09-17,UniLog,,ECommerce Data Analytics Platform,Bangalore,Kalaari Capital,Private Equity,,http://www.unilogcorp.com/
2015-09-16,XSTOK,,B2B Mobile Auction Marketplace,Mumbai,Oliphans Capital,Seed Funding,450000.0,http://www.xstok.com/
2015-09-16,WedmeGood.com,,Wedding Planning Platform,Gurgaon,Indian Angel Network,Seed Funding,410000.0,https://www.wedmegood.com/
2015-09-16,ChaiPoint,,Food Subscription platform,Bangalore,Eight Roads Ventures,Private Equity,10000000.0,http://chaipoint.com/
2015-09-15,FYNE,,Home Fitting & Fixtures Marketplace,Bangalore,Sandeep Dama & Others,Seed Funding,,http://www.fyne.in/
2015-09-15,Room on Call,,Branded Budget Hotel Marketplace,Noida,Payal Syal,Seed Funding,300000.0,https://www.roomoncall.in/
2015-09-15,Tea Trails,,Chain of Tea Café’s,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed Funding,1000000.0,http://www.teatrailsindia.com/
2015-09-15,Mubble,,Prepaid Mobile Bill Manager App,Bangalore,Nandan Nilekani,Seed Funding,,http://www.mubble.in/
2015-09-15,MoEngage,,Mobile Marketing Automation Platform,Bangalore,"Helion Venture Partners, Exfinity Ventures",Private Equity,4250000.0,http://www.moengage.com/
2015-09-15,Coverfox,,Online Insurance Distribution Platform,Mumbai,Cataraman Ventures,Private Equity,2000000.0,http://www.coverfox.com/
2015-09-14,Ola Cabs,,Cab rental Mobile app,Bangalore,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,225000000.0,https://www.olacabs.com/
2015-09-14,Shadowfax,,Hyperlocal Delivery Services,Gurgaon,Eight Roads Ventures,Private Equity,9000000.0,http://shadowfax.in/
2015-09-14,UE Life Sciences,,Early Cancer Detection Solutions,US/India,"Aarin Capital, Unitus Seed Fund",Private Equity,3000000.0,http://www.uelifesciences.com/
2015-09-14,CanvasFlip,,Mobile App testing platform,Hyderabad,Bessemer Venture Partners,Seed Funding,1200000.0,http://canvasflip.com/index.php
2015-09-12,YatraGenie,,Online Bus & Cab ticketing platform,Hyderabad,Ash Bhardwaj,Private Equity,,
2015-09-12,CredR,,Used Vehicles Marketplace,Mumbai,Eight Road Ventures,Private Equity,15000000.0,http://www.credr.com/
2015-09-11,Renomania,,Home Design & Décor platform,New Delhi,Subodh Gupta,Seed Funding,,http://www.renomania.com
2015-09-11,Zapyle,,pre-used apparel shopping mobile app,Bangalore,,Seed Funding,1000000.0,http://Zapyle.com
2015-09-11,Envoged,,pre-used luxury item Marketplace,Mumbai,"Ankush Nijhawan, Manish Dhingra, Gaurav Bhatnagar",Seed Funding,,
2015-09-11,FitMeIn,,Gym & Fitness Studios Subscription platform,New Delhi,Green House Ventures,Seed Funding,100000.0,http://fitmein.in/index.html
2015-09-10,The/Nudge Foundation,,Non Profit Organization to alleviate poverty,Bangalore,"Nanadan Nilekani, InMobi, Paytm",Seed Funding,315000.0,http://www.thenudge.org/
2015-09-10,IndustryBuying,,Industrial Tools Marketplace,New Delhi,"Kalaari Capital, SAIF Partners, Beenextan investment fund",Private Equity,9200000.0,http://www.industrybuying.com/
2015-09-10,OnlineTyari,,Multilingual Test Preparation Platform,Gurgaon,"500 Startups, TV Mohandas Pai, Tandem Capital, Vikram Chachra, Aloke Bajpai",Private Equity,770000.0,https://onlinetyari.com/
2015-09-08,MockBank,,Government Test Preparation platform,Bangalore,Blume Ventures,Seed Funding,400000.0,http://www.mockbank.com/
2015-09-08,ReportBee,,Smart Report Cards for Schools,Chennai,India Educational Investment Fund,Seed Funding,,https://www.reportbee.com/
2015-09-08,GuruG Learning,,Teacher empowerment platform,Bangalore,India Educational Investment Fund,Seed Funding,,http://www.guruglearning.com/
2015-09-07,Sahayog Dairy,,Dairy Based Product Manufacturer,Bhopal,Acumen Fund,Private Equity,1800000.0,http://www.sahayogdairy.com/
2015-09-07,Zomato,,Restaurant Ratings & Reviews platform,Gurgaon,"Temasek, Vy Capital",Private Equity,60000000.0,
2015-09-07,Prozo,,Study Material Marketplace,New Delhi,"Nalin Jain, Shomil Pant, Dinesh Kundu & others",Seed Funding,205000.0,http://www.prozo.com/
2015-09-07,YouthKiAwaaz,,Community Driven News/Views Platform,New Delhi,"Raghav Bahl, Ritu Kapur",Seed Funding,600000.0,http://www.youthkiawaaz.com/
2015-09-04,RoomCentral,,Cloud-based Hotel Booking Platform,Bangalore,Karanpal Singh,Seed Funding,2000000.0,http://www.roomcentral.com/
2015-09-04,Blubox,,ECommerce Brands’ Full Service Agency,Mumbai,Ashish Jhalani,Seed Funding,100000.0,http://www.blubox.in/
2015-09-04,Clapsnslaps,,Online Movie Review Platform,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,150000.0,
2015-09-03,MeraDoctor,,Doctor consultancy Mobile App,Mumbai,India Quotient & other investors,Seed Funding,,
2015-09-03,Jobspire,,Job Search Platform,Bangalore,Purvi Capital,Seed Funding,260000.0,
2015-09-03,Vistaar Finance,,Small Business Financing (NBFC),Bangalore,"WestBridge Capital, Omidyar Network, Elevar Equity, Saama Capital,  Lok Capital",Private Equity,40000000.0,http://www.vistaarfinance.com/
2015-09-03,HiJinny,,Beauty & Wellness Services Marketplace,Mumbai,CMYK Health Boutique Pvt Ltd & Other individual investors,Seed Funding,,
2015-09-02,HolaChef,,Food Delivery Platform,Mumbai,Ratan Tata,Private Equity,,
2015-09-02,Capillary Tech,,Cloud software solutions,New Delhi,"Warburg Pincus, Sequoia Capital, Norwest Venture Partners",Private Equity,45000000.0,http://capillarytech.com/
2015-09-02,Zivame,,Online Lingerie Marketplace,Bangalore,"Zodius Technology Fund, Khazanah Nasional Berhad",Private Equity,40000000.0,http://www.zivame.com/
2015-09-01,Luxuryhues,,Luxury goods  Shopping Platform,Gurgaon,Reliance Capital,Private Equity,900000.0,http://luxuryhues.com/
2015-09-01,Stylecracker,,Personalized Styling platform,Mumbai,Group of HNI investors,Private Equity,1000000.0,http://www.stylecracker.com/
2015-09-01,FXMartIndia,,Payment Services platform,Chandigarh,Flipkart,Private Equity,,
2015-09-01,TOFlo,,FinTech Startup Incubation platform,Mumbai,Tania Johny Palathinkal,Seed Funding,100000.0,http://toflo.in/
2015-08-31,DropKaffe,,Online Coffee Delivery platform,Bangalore,"Manish Singhal, P39 Capital & Others",Seed Funding,300000.0,http://dropkaffe.com/
2015-08-31,Reverie,,Language Localization Cloud platform,Bangalore,"Aspada Investment Advisors, Qualcomm Ventures",Private Equity,4000000.0,
2015-08-31,Infinite Analytics,,Big Data & predictive Analysis Platform,Mumbai,"Ratan Tata, Nikhil Vora & others",Private Equity,,http://www.infiniteanalytics.com/
2015-08-29,iamwire,,Digital Media publishing platform,Gurgaon,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",Seed Funding,,http://www.iamwire.com/
2015-08-28,RollMafia,,QSR Restaurant Chain,Pune,Equentia Natural Resources,Seed Funding,160000.0,http://rollmafia.in/
2015-08-28,Vyomo,,Beauty & Lifestyle Mobile Marketplace,Bangalore,Rocket Internet,Private Equity,2000000.0,
2015-08-28,BetterButter.in,,online recipe sharing platform,New Delhi,"Growx Ventures, Manish Singhal",Seed Funding,,http://www.betterbutter.in/
2015-08-27,Eazy Coach,,Education Marketplace,Kolkata,Ravi Agarwal,Seed Funding,,http://signup.eazycoach.com/
2015-08-27,InstaSafe,,Private Cloud Networks SAAS platform,Bangalore,Group of Investors,Seed Funding,,http://www.instasafe.com/
2015-08-27,Djubo.com,,Cloud Based Hotel Sales Platform,New Delhi,Ibibo Group,Private Equity,,http://www.djubo.com/
2015-08-26,PickMyLaundry,,on-Demand Washing & Dry-Cleaning,New Delhi,GHV Accelerator,Seed Funding,100000.0,http://www.pickmylaundry.in/
2015-08-26,FoodTalkIndia,,Online Food Community Platform,Gurgaon,Undisclosed Investor,Seed Funding,500000.0,http://www.foodtalkindia.com/
2015-08-26,Belita,,On-Demand Beauty Service,Mumbai,"India Quotient, LetsVenture investors, Lead Angels",Seed Funding,400000.0,http://www.belitaindia.com/
2015-08-26,EzySolare,,solar products and services marketplace,Ahmedabad,Infuse Ventures,Seed Funding,,http://www.ezysolare.com
2015-08-25,EazyDiner,,Restaurant Reservation Platform,Gurgaon,"DSG Consumer Partners, Saama Capital",Private Equity,3000000.0,https://www.eazydiner.com/
2015-08-25,RevX,,Cross-channel CRM platform,Mumbai,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",Private Equity,4000000.0,http://revx.io/
2015-08-25,ICustomMadeIt,,Professional Custom creators Marketplace,Pune,Group of Angel Investors,Seed Funding,250000.0,http://www.icustommadeit.com/
2015-08-25,Qyk App,,On-Demand App based Professional service provider,Bangalore,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",Private Equity,1000000.0,
2015-08-24,iZofy,,Scientific Horoscope Online Assistance platform,Kolkata,Prime Capital Markets Ltd,Seed Funding,,
2015-08-24,Jolly Food Fellow,,Food Customer analytics platform,Ahmedabad,The 1947,Seed Funding,300000.0,http://www.jollyfoodfellow.com/
2015-08-24,BookMeIn,,Professional Service Appointment booking service,Mumbai,Ajmera Group of Companies,Seed Funding,400000.0,https://bookmein.in/
2015-08-24,rBus,,Tech enabled AC bus service,Mumbai,"India Quotient, Anupam Mittal & others",Seed Funding,,
2015-08-21,ePoise,,Job Search Platform,Bangalore,"Orios Venture Partners, Amit Ranjan & others",Seed Funding,500000.0,http://www.epoise.com/
2015-08-20,LabsAdvisor,,Online Diagnostic Tests Marketplace,New Delhi,Group of Angel Investors,Seed Funding,156000.0,http://www.labsadvisor.com/
2015-08-20,Flatpebble,,Online marketplace for Photographers,Hyderabad,Indian Angel Network,Seed Funding,600000.0,http://www.flatpebble.com/
2015-08-20,Bluegape.com,,Visual Blogging platform,New Delhi,"ah! Ventures, Times Internet, Rudy Gopalakrishnan",Seed Funding,600000.0,
2015-08-19,MebelKart,,Online Furniture Marketplace,Bangalore,AskMe,Private Equity,20000000.0,
2015-08-19,TimeSaverz,,"Hyperlocal Maintenance, Repair & Cleaning services",Mumbai,Unilazer Ventures,Private Equity,2400000.0,https://www.timesaverz.com/
2015-08-19,Fashionove,,Fashion Search & Review Platform,Kolkata,Umesh Yadav,Seed Funding,,
2015-08-19,Envoged,,pre-owned Luxury online apparel seller,Mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed Funding,,
2015-08-18,Roposo,,Fashion Discovery platform,Gurgaon,Tiger Global,Private Equity,15000000.0,http://www.roposo.com
2015-08-18,Zoojoo.be,,Corporate Wellness App,Bangalore,RoundGlass Partners,Private Equity,1000000.0,http://www.zoojoo.be/
2015-08-18,IDfy,,Online Identity Verification Services platform,Mumbai,"NEA, Blume Ventures & others",Private Equity,,https://www.idfy.com/
2015-08-18,Twyst,,Location based engagement & rewards platform,Gurgaon,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal",Seed Funding,,
2015-08-18,HyperVerge,,Deep Learning Cloud Algorithms,Chennai,"NEA, Milliways Ventures, Naya Ventures",Seed Funding,1000000.0,http://hyperverge.co/
2015-08-18,IntelligenceNODE,,Data Analytics Platform,Mumbai,"New Enterprise Associates, Orios Venture Partners",Private Equity,4200000.0,http://www.intelligencenode.com/
2015-08-17,ShadowFax,,on-demand delivery service,Gurgaon,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik",Seed Funding,310000.0,http://shadowfax.in/
2015-08-17,YourStory,,Startup Focused Online Publisher,Mumbai,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay",Seed Funding,,http://www.YourStory.com
2015-08-17,Gadgets 360,,Car & Bike ecommerce platform,New Delhi,One97 Communications,Private Equity,,http://gadgets.ndtv.com/
2015-08-17,Orobind,,App based Fitness coaching,Bangalore,Existing & New Investors,Private Equity,,
2015-08-17,MSM Box,,Beauty & Lifestyle platform,New Delhi,Rohit Goel,Seed Funding,,http://msmbox.com/
2015-08-17,Fixy,,On demand cleaning & fixing services,Mumbai,VentureNursery,Seed Funding,,
2015-08-17,Sampurnearth,,Waste Management Solutions,Mumbai,"Intellecap Impact Investment Network, family office fund",Seed Funding,160000.0,http://www.sampurnearth.com/
2015-08-17,Edu4Share,,Exam Preparation Platform,New Delhi,Nalin Jain & other angel investors,Seed Funding,220000.0,http://www.edu4share.com/
2015-08-14,VanityCube,,On-Demand Beauty Services,New Delhi,Group of angel investors,Seed Funding,,http://vanitycube.in/
2015-08-14,Trukky,,Logistics service platform,Ahmedabad,"Gujarat based angel investors, MMY co-Founder",Seed Funding,245000.0,http://Trukky.com
2015-08-14,VoxWeb,,Picture based Social App,Mumbai,Jitendra Gupta & others,Seed Funding,100000.0,http://www.voxweb.rocks/
2015-08-13,Massblurb,,Digital Marketing automation solution,Mumbai,"LetsVenture, Mumbai Angels",Seed Funding,,http://www.massblurb.com/
2015-08-13,betaout,,Ecommerce Marketing Software Platform,Noida,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &  Group of other Angel investors",Seed Funding,500000.0,http://www.betaout.com/
2015-08-13,IFMR Holdings,,Financial Inclusion platform,Chennai,"Accion, LeapFrog Investments, Lok Capital",Private Equity,25000000.0,http://www.ifmr.co.in/
2015-08-13,Agrostar,,Mobile Commerce for Farmers,Pune,IDG Ventures,Private Equity,4000000.0,http://agrostar.in/
2015-08-12,Scripbox,,Mutual Fund Investing platform,Bangalore,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",Private Equity,2500000.0,https://scripbox.com/
2015-08-12,Sheroes,,Career Community for Women,Noida,"Quintillion Media, 500 Startups",Seed Funding,770000.0,http://sheroes.in/
2015-08-12,BigBasket,,Online & mobile Grocery store,Bangalore,Bessemer Venture Partners,Private Equity,50000000.0,http://www.BigBasket.com
2015-08-12,OneAssist,,Credit Card Fraud protection solutions,Mumbai,"Sequoia Capital, Lightspeed Ventures",Private Equity,7500000.0,https://www.oneassist.in/
2015-08-11,RainCan,,Subscription based Online Grocery platform,Pune,Ajeet Khurana & Others,Seed Funding,100000.0,http://www.raincan.com/
2015-08-11,WOW! MOMO,,Quick Service Restaurant Chain,Kolkata,Indian Angel Network,Seed Funding,1600000.0,https://en.wikipedia.org/wiki/Wow!_Momo
2015-08-11,Infogain,,Business and IT consulting,New Delhi / US,ChrysCapital,Private Equity,63000000.0,http://www.infogain.com/
2015-08-11,Livspace,,Home Design & Décor solutions,Bangalore,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners",Private Equity,8000000.0,http://www.livspace.com/
2015-08-11,Allygrow Technologies,,engineering services company,Mumbai,Zodius Technology Fund,Private Equity,20000000.0,
2015-08-10,MyTaxiIndia,,Taxi Rental platform,Gurgaon,"Nihon Kotsu,",Private Equity,500000.0,http://www.mytaxiindia.com/
2015-08-10,eSadar,,ecommerce,New Delhi,"Neha Vats, Gaurav Vats",Seed Funding,80000.0,
2015-08-10,NearBuy (previously  groupon India),,Hyper-Local Ecommerce,New Delhi,Sequoia Capital,Private Equity,16000000.0,http://www.nearbuy.com/
2015-08-10,MyPoolin,,mobile social network,New Delhi,QPrize from Qualcomm Ventures,Seed Funding,250000.0,https://mypoolin.com/
2015-08-10,Actionable Analytics,,Machine Learning Platform,New Delhi/ Houston,"B M Gupta, Vinod Singhal",Seed Funding,,http://www.actionableanalytics.biz/
2015-08-10,Inkmonk,,Online printing marketplace,Chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed Funding,250000.0,https://inkmonk.com/
2015-08-10,ToneTag,,mobile payment software platform,Bangalore,Reliance Capital Venture,Private Equity,1000000.0,http://www.tonetag.com/
2015-08-10,Grey Orange,,Automated Storage & Warehousing Solution,Gurgaon,Tiger Global Management,Private Equity,30000000.0,http://www.greyorange.com/
2015-08-07,GIBSS,,Energy saving solutions provider,Mumbai,"responsAbility Investments, Infuse Ventures",Private Equity,,http://www.gibss.in/
2015-08-07,Carl’s Jr,,Fast food Chain Franchisee,Gurgaon,YouWeCan Ventures,Seed Funding,630000.0,http://cybizcorp.com/
2015-08-07,EasyRewardz,,Loyalty Programs & Reward Points,Mumbai,"Wealth First, Ashneer Grover, Atul Phadnis",Private Equity,500000.0,https://www.easyrewardz.com/
2015-08-07,iOrderFresh,,Grocery retail Mobile app,New Delhi,Best Foodworks,Seed Funding,,http://www.iorderfresh.com/
2015-08-07,StoreMore.in,,Self-Storage Spaces,Noida,Bedrock Ventures,Seed Funding,,http://storemore.in/
2015-08-06,Wetravelsolo,,Travel community platform,New Delhi,"CCube Angels, Frontline Strategy",Seed Funding,,
2015-08-06,Klozee,,Luxury Apparel rental,Bangalore,Tracxn Labs,Seed Funding,,
2015-08-06,Appvigil,,App security  testing platform,Mumbai,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, RippleWave",Seed Funding,500000.0,
